country,year,primary_energy_consumption,population,energy_per_gdp,energy_per_capita,gdp,temperature_change_from_ghg,land_use_change_co2_per_capita,other_co2_per_capita,co2_per_capita,share_global_cumulative_coal_co2,consumption_co2_per_capita,share_global_cumulative_cement_co2,co2_including_luc_per_capita,share_global_flaring_co2,co2_per_unit_energy,land_use_change_co2,gas_co2,trade_co2_share,share_global_co2,share_global_co2_including_luc,consumption_co2,trade_co2,share_global_other_co2,temperature_change_from_n2o,nitrous_oxide_per_capita,oil_co2_per_capita,co2_growth_prct,share_global_cement_co2,share_global_cumulative_gas_co2,share_global_gas_co2,share_global_cumulative_oil_co2,total_ghg_excluding_lucf,co2_growth_abs,cumulative_coal_co2,cement_co2_per_capita,cumulative_oil_co2,cumulative_other_co2,share_global_luc_co2,co2_including_luc_per_gdp,nitrous_oxide,consumption_co2_per_gdp,co2_including_luc_per_unit_energy,methane_per_capita,cumulative_luc_co2,co2_including_luc_growth_prct,co2_including_luc_growth_abs,ghg_excluding_lucf_per_capita,share_global_oil_co2,flaring_co2,coal_co2,temperature_change_from_ch4,cumulative_flaring_co2,flaring_co2_per_capita,other_industry_co2,cumulative_co2,share_global_cumulative_luc_co2,cement_co2,coal_co2_per_capita,ghg_per_capita,share_of_temperature_change_from_ghg,co2,share_global_cumulative_flaring_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_coal_co2,temperature_change_from_co2,total_ghg,share_global_cumulative_other_co2,cumulative_co2_including_luc,co2_including_luc,co2_per_gdp,cumulative_cement_co2,gas_co2_per_capita,cumulative_gas_co2,methane,oil_co2,other_renewables_cons_change_twh,wind_elec_per_capita,oil_share_energy,fossil_energy_per_capita,per_capita_electricity,energy_cons_change_twh,oil_consumption,coal_elec_per_capita,renewables_elec_per_capita,biofuel_elec_per_capita,nuclear_cons_change_pct,renewables_cons_change_pct,fossil_share_energy,coal_prod_per_capita,hydro_cons_change_twh,renewables_electricity,gas_electricity,hydro_energy_per_capita,electricity_generation,other_renewable_electricity,gas_prod_change_twh,oil_prod_change_pct,gas_prod_change_pct,fossil_share_elec,gas_cons_change_pct,carbon_intensity_elec,oil_cons_change_pct,low_carbon_elec_per_capita,biofuel_electricity,fossil_cons_change_pct,hydro_elec_per_capita,coal_cons_change_twh,biofuel_share_elec,biofuel_cons_change_twh,coal_prod_change_pct,gas_consumption,low_carbon_share_elec,wind_cons_change_pct,electricity_share_energy,gas_production,other_renewable_consumption,solar_elec_per_capita,biofuel_share_energy,wind_share_energy,nuclear_cons_change_twh,other_renewables_share_energy,oil_share_elec,other_renewables_cons_change_pct,renewables_share_energy,biofuel_cons_per_capita,coal_cons_change_pct,oil_elec_per_capita,hydro_share_energy,wind_consumption,other_renewables_elec_per_capita_exc_biofuel,wind_energy_per_capita,coal_electricity,low_carbon_share_energy,nuclear_share_elec,renewables_share_elec,other_renewables_elec_per_capita,other_renewables_energy_per_capita,fossil_electricity,electricity_demand,solar_electricity,coal_share_elec,hydro_share_elec,wind_electricity,solar_cons_change_twh,nuclear_elec_per_capita,nuclear_share_energy,solar_energy_per_capita,fossil_fuel_consumption,low_carbon_consumption,oil_prod_change_twh,fossil_cons_change_twh,biofuel_cons_change_pct,coal_consumption,solar_cons_change_pct,wind_cons_change_twh,electricity_demand_per_capita,oil_production,gas_prod_per_capita,oil_cons_change_twh,coal_prod_change_twh,wind_share_elec,greenhouse_gas_emissions,energy_cons_change_pct,low_carbon_cons_change_twh,nuclear_energy_per_capita,renewables_consumption,hydro_electricity,gas_cons_change_twh,oil_prod_per_capita,net_elec_imports,gas_share_elec,gas_elec_per_capita,gas_energy_per_capita,low_carbon_electricity,net_elec_imports_share_demand,oil_electricity,low_carbon_cons_change_pct,other_renewables_share_elec,gas_share_energy,coal_share_energy,solar_share_elec,low_carbon_energy_per_capita,nuclear_electricity,biofuel_consumption,renewables_energy_per_capita,nuclear_consumption,coal_cons_per_capita,renewables_cons_change_twh,solar_consumption,coal_production,oil_energy_per_capita,other_renewable_exc_biofuel_electricity,fossil_elec_per_capita,other_renewables_share_elec_exc_biofuel,hydro_cons_change_pct,solar_share_energy,hydro_consumption
China,1994,10048.812,1209003100.0,2.264,8323.468,4438753280000.0,0.081,0.739,0.074,2.567,9.307,2.275,10.072,3.306,1.187,0.309,893.608,41.568,-11.399,13.499,13.84,2749.938,-353.8,41.477,0.004,0.264,0.35,6.232,27.887,0.644,1.023,2.361,3865.875,182.088,43950.402,0.136,7241.064,1473.018,15.173,0.901,319.009,0.62,0.398,0.88,66331.609,7.957,294.611,3.198,4.58,3.737,2380.586,0.033,34.349,0.003,89.76,54766.887,9.842,164.377,1.969,4.051,7.729,3103.739,0.372,6.083,7.4,27.811,0.044,4897.836,54.053,116162.555,3997.346,0.699,1456.645,0.034,611.408,1064.153,423.712,1.095,0.317,16.824,7876.569,767.409,591.179,1690.638,573.537,139.187,,819.95,10.579,94.631,5972.09,46.078,168.278,3.154,410.081,927.8,0.46,8.002,1.423,4.736,80.272,4.736,,1.615,151.392,,5.622,138.485,471.311,,,7.755,176.971,19.728,80.952,9.573,176.971,1.429,0.004,,0.011,37.319,0.014,5.195,293.162,4.952,,6.573,39.867,4.927,1.135,,0.94,693.408,5.369,1.59,18.137,0.38,1.184,744.761,,0.005,74.737,18.046,0.384,0.003,12.205,0.417,0.012,9509.277,539.535,23.842,506.176,,7641.667,25.0,0.508,,1698.91,146.586,26.862,518.878,0.041,,6.251,85.003,34.681,497.665,167.429,8.002,1407.214,,0.34,2.609,146.586,183.034,,48.199,19.021,0.05,1.761,76.045,0.001,446.899,14.756,,412.218,41.87,6329.622,47.684,0.015,7210.024,1400.362,,616.013,,10.262,0.0,495.086
China,1995,10352.658,1220133927.0,2.152,8498.712,4810000039936.0,0.084,0.655,0.076,2.755,9.671,2.454,10.88,3.41,1.142,0.325,798.716,42.436,-10.935,14.285,14.364,2994.028,-367.61,41.531,0.004,0.298,0.384,8.309,29.613,0.659,1.006,2.439,4172.733,257.898,46520.156,0.151,7709.294,1565.87,14.703,0.865,363.468,0.622,0.402,0.923,67130.32,4.078,163.007,3.42,5.015,3.728,2569.754,0.034,38.078,0.003,92.852,58128.523,9.881,184.637,2.106,4.239,7.851,3361.637,0.398,6.292,7.526,29.189,0.046,5172.046,53.104,120322.906,4160.354,0.699,1641.281,0.035,653.844,1126.266,468.23,8.153,0.505,17.634,7996.816,825.344,303.846,1825.631,608.036,159.177,,-13.032,15.415,94.094,6495.659,68.457,194.217,2.999,462.624,1007.03,3.014,3.941,2.013,2.227,79.439,1.031,,7.985,169.695,,2.44,156.196,95.183,,,9.745,178.795,20.56,60.526,10.123,180.912,9.582,0.006,,0.018,-5.457,0.093,5.471,555.217,5.554,,1.246,45.154,5.443,1.822,,1.496,741.886,5.906,1.274,19.286,2.47,7.866,799.979,,0.007,73.671,18.925,0.616,0.006,10.518,0.352,0.017,9741.276,611.382,34.192,231.999,,7736.85,40.0,0.687,,1733.103,148.514,134.992,702.626,0.061,,3.024,71.847,29.893,574.968,190.58,1.824,1422.74,,0.298,2.458,146.777,207.05,,55.094,13.121,0.299,1.727,74.733,0.001,501.896,12.833,,472.003,36.414,6351.341,77.303,0.021,7912.651,1498.698,,655.648,,13.827,0.0,563.543
China,1996,10907.449,1230944812.0,2.127,8880.126,5127589593088.0,0.086,0.678,0.077,2.851,10.036,2.539,11.666,3.529,1.594,0.322,835.042,44.47,-10.927,14.464,14.35,3125.396,-383.422,42.735,0.004,0.31,0.415,4.378,30.305,0.674,1.01,2.524,4296.491,147.181,49180.559,0.157,8219.917,1660.757,13.888,0.847,381.891,0.61,0.398,0.916,67965.367,4.411,183.507,3.49,5.308,5.584,2660.401,0.035,43.662,0.005,94.887,61637.344,9.916,192.853,2.161,4.349,7.971,3508.818,0.44,6.501,7.653,29.478,0.047,5353.583,52.378,124666.766,4343.86,0.684,1834.135,0.036,698.315,1127.177,510.622,-4.727,0.076,18.547,8390.287,878.439,554.792,2023.029,669.554,154.033,,11.728,-2.374,94.484,6612.24,-7.718,189.606,2.828,452.516,1081.31,1.533,21.81,6.375,12.056,81.139,4.791,,10.813,165.681,,5.795,152.704,358.54,,,2.643,187.362,18.861,-84.754,10.289,202.722,4.855,0.007,,0.003,4.27,0.045,4.656,-49.137,5.143,,4.634,40.904,5.096,0.278,,0.226,824.184,5.516,1.326,17.535,1.245,3.953,877.363,,0.009,76.221,17.384,0.094,0.006,11.648,0.373,0.022,10305.78,601.669,110.485,564.504,,8095.39,28.571,-1.544,,1843.588,165.043,197.398,209.156,0.009,,5.359,-9.713,33.122,560.985,187.97,8.567,1500.928,,0.262,2.297,152.538,203.944,,50.351,-1.5,0.142,1.718,74.219,0.001,489.839,14.338,,456.717,40.684,6590.733,-13.983,0.027,8121.807,1647.017,,712.756,,-1.37,0.0,555.825
China,1997,10981.134,1241139619.0,2.075,8871.482,5291339415552.0,0.089,0.7,0.077,2.833,10.378,2.464,12.433,3.532,1.538,0.32,868.73,44.159,-12.999,14.407,13.784,3058.618,-456.976,42.734,0.004,0.288,0.45,0.193,30.629,0.687,0.999,2.617,4317.486,6.776,51790.113,0.163,8777.878,1756.377,11.729,0.829,356.941,0.578,0.399,0.884,68834.102,0.932,40.464,3.479,5.714,5.425,2609.556,0.035,49.087,0.004,95.62,65152.938,9.936,202.874,2.103,4.28,8.073,3515.594,0.478,6.699,7.771,29.067,0.049,5312.637,51.742,129051.094,4384.325,0.664,2037.009,0.036,742.473,1097.485,557.961,3.796,0.16,20.231,8362.765,914.925,73.684,2221.545,698.573,160.265,,0.558,4.908,94.266,6518.407,23.685,198.911,8.077,468.177,1135.55,2.722,26.094,1.016,12.872,81.213,5.67,,9.813,171.882,,0.443,157.903,-163.478,,,-0.656,197.985,18.786,110.753,10.748,228.816,8.651,0.009,,0.005,0.227,0.079,4.149,77.56,5.362,,-2.019,37.961,5.277,0.585,,0.473,867.026,5.734,1.27,17.517,2.193,6.989,922.219,,0.011,76.353,17.259,0.198,0.006,11.617,0.373,0.026,10351.442,629.69,18.724,45.662,,7931.912,22.222,0.308,,1862.312,184.857,198.517,-53.312,0.017,,0.676,28.022,33.052,588.779,195.98,10.623,1504.532,,0.711,6.508,159.949,213.329,,47.115,4.602,0.24,1.803,72.232,0.001,508.717,14.418,,475.665,40.911,6408.065,27.795,0.033,8068.494,1794.751,,743.042,,4.261,0.0,579.511
China,1998,11000.566,1250847121.0,2.061,8822.785,5338703069184.0,0.091,0.681,0.076,2.69,10.681,2.366,13.191,3.371,1.228,0.306,851.683,50.501,-12.029,13.844,13.847,2959.864,-404.724,42.866,0.005,0.292,0.447,-4.295,32.022,0.705,1.13,2.704,4143.523,-151.007,54234.887,0.169,9337.141,1850.93,13.861,0.79,365.222,0.554,0.383,0.871,69685.781,-3.833,-168.054,3.313,5.659,4.132,2444.771,0.036,53.219,0.003,94.553,68517.523,9.97,211.369,1.954,4.141,8.168,3364.587,0.502,6.873,7.88,27.986,0.051,5180.109,51.2,133267.359,4216.271,0.63,2248.377,0.04,792.974,1089.98,559.262,-0.773,0.284,20.795,8311.815,932.968,19.433,2287.591,712.856,161.282,,-2.206,1.422,94.209,6212.321,8.605,201.74,6.092,471.686,1167.0,2.48,5.805,0.031,2.537,81.505,3.121,,2.973,172.555,,0.116,159.004,-60.195,,,-4.0,204.163,18.495,79.592,11.031,234.621,7.878,0.011,,0.01,-0.902,0.072,4.575,-8.891,5.428,,-0.759,42.685,5.346,1.051,,0.843,891.674,5.791,1.208,17.287,1.983,6.318,951.158,,0.014,76.407,17.043,0.356,0.009,11.272,0.364,0.033,10363.471,637.095,0.581,12.028,,7871.717,27.273,0.466,,1862.893,188.173,66.045,-322.748,0.03,,0.177,7.405,32.088,597.086,198.89,6.178,1494.096,,0.522,4.87,163.745,215.84,,53.392,1.177,0.213,1.856,71.557,0.001,510.97,14.1,,478.881,40.009,6313.354,8.307,0.041,7745.747,1834.717,,760.411,,1.485,0.0,588.116
China,1999,11386.067,1260176650.0,2.041,9069.433,5578502963200.0,0.094,0.621,0.073,2.823,10.998,2.518,13.964,3.444,1.343,0.312,782.355,54.572,-10.814,14.313,14.064,3172.59,-384.685,42.05,0.005,0.299,0.474,5.727,32.962,0.724,1.183,2.795,4331.268,192.687,56815.879,0.181,9933.892,1943.135,13.033,0.778,377.373,0.569,0.381,0.867,70468.133,2.926,123.359,3.437,5.888,4.433,2580.992,0.037,57.652,0.004,92.205,72074.797,9.996,228.322,2.048,4.232,8.265,3557.275,0.527,7.054,7.991,29.122,0.053,5332.926,50.677,137606.984,4339.629,0.638,2476.699,0.043,847.545,1092.344,596.751,0.128,0.376,21.406,8565.098,983.434,385.502,2437.245,769.483,158.383,,6.021,-1.065,94.439,6317.854,-6.831,199.591,4.813,463.015,1239.3,2.52,19.341,0.025,8.243,82.688,6.107,,6.542,170.246,,3.758,155.994,227.316,,,2.4,216.631,17.311,33.239,11.3,253.962,8.006,0.013,,0.012,2.409,0.07,4.056,1.613,5.188,,2.888,39.884,5.105,1.401,,1.116,969.684,5.561,1.206,16.105,2.0,6.377,1024.758,,0.017,78.245,15.862,0.474,0.009,11.863,0.373,0.04,10752.908,633.16,0.465,389.437,,8099.033,21.429,0.349,,1863.359,202.29,149.654,185.897,0.038,,3.504,-3.936,33.788,590.742,196.58,12.467,1484.236,,0.388,3.819,172.555,214.54,,50.261,-0.602,0.203,1.903,71.131,0.001,504.336,14.949,,470.548,42.418,6451.186,-6.345,0.05,7931.644,1941.358,,813.186,,-1.161,0.0,581.285
China,2000,11800.283,1269581164.0,1.982,9334.936,5952682590208.0,0.097,0.481,0.071,2.874,11.3,2.57,14.74,3.355,1.365,0.309,610.168,59.796,-10.6,14.305,13.826,3262.413,-386.813,41.538,0.005,0.29,0.511,2.585,33.755,0.745,1.259,2.894,4440.686,91.952,59417.641,0.192,10582.577,2032.992,11.519,0.716,367.944,0.548,0.361,0.873,71078.297,-1.849,-80.235,3.498,6.316,4.737,2601.762,0.037,62.389,0.004,89.857,75724.031,10.008,244.388,2.049,4.181,8.358,3649.227,0.553,7.231,8.093,28.273,0.054,5307.824,50.189,141866.391,4259.395,0.613,2721.087,0.047,907.342,1108.096,648.686,0.054,0.465,22.261,8769.297,1067.754,414.216,2626.896,835.126,177.665,2.001,11.961,13.011,93.941,6507.489,76.379,225.56,5.77,520.263,1355.6,2.537,20.177,1.498,7.945,82.126,13.999,783.314,7.781,190.85,2.54,3.091,175.184,112.374,0.187,,3.713,246.957,17.874,24.52,11.967,274.14,8.06,0.016,0.0,0.015,5.073,0.068,3.487,0.675,5.657,0.0,1.387,37.233,5.573,1.744,,1.38,1060.26,6.059,1.235,16.639,1.998,6.376,1113.3,1346.85,0.02,78.213,16.407,0.59,0.015,13.185,0.402,0.051,11085.26,715.025,27.912,332.351,,8211.406,29.412,0.343,1060.862,1891.271,216.866,189.651,294.467,0.044,1061.86,3.638,81.865,37.569,667.533,222.41,30.327,1496.141,-8.75,0.426,4.545,195.362,242.3,-0.65,47.27,12.938,0.187,2.093,69.587,0.001,565.64,16.74,0.0,528.07,47.491,6495.856,76.792,0.065,8226.111,2078.078,,876.903,,13.14,0.001,657.664
China,2001,12470.062,1278725057.0,1.97,9797.812,6329737412608.0,0.099,0.385,0.069,2.916,11.597,2.626,15.568,3.301,1.425,0.299,492.668,67.157,-9.923,14.504,13.853,3358.539,-369.97,41.619,0.005,0.287,0.516,2.173,35.76,0.769,1.401,2.989,4541.251,79.283,62055.293,0.212,11241.878,2121.782,10.339,0.667,366.843,0.531,0.339,0.875,71570.969,-0.897,-38.217,3.551,6.371,4.783,2637.651,0.038,67.171,0.004,88.79,79452.539,10.01,270.828,2.063,4.159,8.449,3728.51,0.578,7.405,8.192,28.494,0.056,5318.595,49.76,146087.562,4221.178,0.589,2991.916,0.053,974.499,1118.592,659.3,0.052,0.563,21.518,9110.632,1158.021,669.779,2683.249,883.02,219.539,1.994,4.391,24.462,92.986,6847.614,157.367,280.73,4.93,640.375,1480.79,2.554,31.536,1.359,11.504,79.862,11.945,762.735,2.145,233.201,2.55,4.603,216.958,424.349,0.172,0.0,5.946,276.458,20.138,21.918,12.45,305.676,8.112,0.023,0.0,0.017,1.764,0.065,3.277,0.67,6.619,0.0,5.168,37.944,6.536,2.113,,1.66,1129.14,7.014,1.18,18.958,1.997,6.374,1182.59,1472.19,0.03,76.253,18.735,0.72,0.026,13.662,0.395,0.072,11595.462,874.602,25.702,510.202,,8635.755,40.909,0.369,1151.295,1916.973,240.171,56.353,489.118,0.049,1129.45,5.676,159.577,38.7,825.347,277.43,29.5,1506.178,-8.6,0.333,3.855,217.215,298.2,-0.584,48.52,23.075,0.172,2.217,69.252,0.002,687.18,17.47,0.0,648.48,49.255,6785.17,157.813,0.091,8715.229,2108.247,,924.82,,24.738,0.001,815.031
China,2002,13580.49,1286866839.0,1.993,10602.087,6814493573120.0,0.102,0.3,0.07,3.188,11.945,2.837,16.37,3.488,1.382,0.302,385.644,53.993,-11.023,15.615,14.293,3650.753,-452.293,41.682,0.005,0.299,0.508,10.045,36.001,0.782,1.094,3.078,4938.582,374.537,65073.93,0.22,11894.963,2211.938,7.52,0.659,384.379,0.536,0.331,0.876,71956.609,6.337,267.513,3.838,6.321,4.486,3018.637,0.039,71.657,0.003,90.156,83555.578,9.992,282.688,2.346,4.402,8.548,4103.046,0.6,7.601,8.297,31.181,0.058,5664.255,49.37,150576.25,4488.691,0.602,3274.604,0.042,1028.492,1127.3,653.086,-0.028,0.653,21.322,9881.282,1285.3,1110.428,2895.598,996.661,226.449,1.982,43.813,4.411,93.201,7266.088,25.506,291.41,4.19,656.195,1654.01,2.546,23.503,1.235,7.689,80.862,6.394,773.163,7.914,245.977,2.55,9.156,223.776,831.703,0.154,1.715,6.794,294.136,19.138,16.433,12.747,329.179,8.085,0.039,0.013,0.018,21.123,0.06,3.066,-0.313,6.28,1.339,9.631,39.406,6.189,2.444,,1.908,1282.57,6.799,1.519,17.618,1.978,6.312,1337.47,1645.61,0.05,77.543,17.41,0.84,0.049,19.528,0.518,0.109,12657.191,923.299,23.679,1061.73,,9467.458,54.839,0.331,1278.773,1940.651,256.985,212.349,592.093,0.051,1278.82,8.905,48.698,54.943,852.921,287.97,17.678,1515.038,-8.4,0.253,3.256,229.627,316.54,-0.51,50.71,6.719,0.154,2.166,69.714,0.003,720.806,25.13,1.715,665.863,70.378,7391.104,27.574,0.14,9307.322,2260.55,,1039.323,,3.799,0.001,840.537
China,2003,15818.756,1294517315.0,2.182,12273.32,7248623435776.0,0.105,0.271,0.072,3.74,12.368,3.15,17.388,4.011,1.503,0.306,351.397,60.745,-15.77,17.496,15.387,4077.675,-763.444,41.94,0.005,0.302,0.562,17.988,40.955,0.797,1.187,3.179,5753.911,738.072,68675.641,0.273,12622.062,2304.642,5.784,0.716,390.81,0.563,0.328,0.917,72308.008,15.68,703.825,4.445,6.857,5.18,3601.712,0.039,76.836,0.004,92.704,88396.703,9.957,353.679,2.782,4.988,8.666,4841.119,0.625,7.844,8.427,34.241,0.06,6456.585,49.021,155768.766,5192.516,0.668,3628.283,0.047,1089.238,1186.953,727.099,-0.034,0.772,20.449,11529.114,1475.901,2238.265,3234.762,1174.16,221.921,1.962,72.492,-0.377,93.936,8530.165,-17.83,287.28,5.16,638.315,1910.58,2.536,23.725,1.629,7.207,82.695,16.187,790.786,11.713,255.4,2.54,17.4,219.14,1815.601,0.133,3.019,18.125,341.747,17.305,19.059,12.574,352.904,8.051,0.046,0.03,0.018,50.24,0.051,2.87,-0.393,5.301,3.673,19.177,42.356,5.201,2.891,,2.243,1519.97,6.064,2.268,15.036,1.959,6.246,1579.96,1903.22,0.06,79.555,14.848,1.0,0.046,33.48,0.763,0.144,14859.568,959.188,31.622,2202.377,176.0,11283.059,33.333,0.447,1470.216,1972.274,273.808,339.165,1686.979,0.052,1510.86,16.481,35.889,93.584,838.57,283.68,47.612,1530.231,-7.36,0.27,3.986,265.152,330.62,-0.387,54.83,5.376,0.133,2.16,71.327,0.003,744.207,43.34,4.735,650.622,120.618,8754.203,-14.352,0.186,10994.302,2509.76,,1220.501,,-1.49,0.001,822.707
China,2004,18509.135,1302100319.0,2.364,14272.745,7830953263104.0,0.108,0.278,0.075,4.007,12.808,3.315,18.359,4.285,1.516,0.282,362.403,71.521,-17.277,18.222,16.393,4315.944,-901.407,42.26,0.006,0.314,0.644,7.772,40.815,0.817,1.353,3.299,6210.593,376.232,72510.93,0.283,13461.154,2402.502,6.706,0.713,408.476,0.551,0.301,0.974,72670.414,7.458,387.239,4.77,7.629,5.192,3835.288,0.04,82.028,0.004,97.86,93614.055,9.933,368.396,2.945,5.333,8.803,5217.351,0.649,8.102,8.571,35.275,0.063,6943.841,48.703,161348.516,5579.754,0.666,3996.679,0.055,1160.759,1268.221,839.093,-0.027,0.983,20.41,13365.722,1692.12,2690.381,3777.772,1322.801,274.503,1.943,16.444,24.446,93.645,9927.178,196.083,357.43,7.46,785.609,2203.31,2.528,64.957,2.633,18.406,81.487,16.999,778.356,16.787,313.263,2.53,16.645,271.515,1872.222,0.115,1.236,17.095,399.84,18.513,28.166,12.415,417.861,8.023,0.061,0.032,0.02,18.939,0.043,2.974,-0.315,5.601,4.604,16.593,50.326,5.504,3.682,,2.839,1722.42,6.355,2.291,16.222,1.941,6.187,1795.41,2197.23,0.08,78.174,16.046,1.28,0.033,38.76,0.754,0.169,17332.893,1176.244,51.939,2473.324,26.103,13155.28,18.75,0.791,1687.451,2024.213,322.221,543.01,1879.429,0.058,1714.96,17.008,217.056,107.616,1036.686,353.54,58.092,1560.909,-6.08,0.339,5.729,308.324,407.9,-0.277,65.53,23.412,0.115,2.16,71.075,0.004,907.024,50.47,5.97,799.408,139.558,10144.286,198.116,0.219,12873.73,2913.112,,1378.857,,24.628,0.001,1018.791
China,2005,21027.164,1310027138.0,2.444,16114.158,8602939555840.0,0.112,0.249,0.08,4.49,13.318,3.602,19.388,4.739,1.606,0.28,325.656,84.957,-19.785,19.862,17.991,4718.328,-1163.779,43.501,0.006,0.323,0.649,12.741,42.513,0.845,1.573,3.415,6953.879,664.755,76935.281,0.314,14311.327,2507.889,6.658,0.722,423.778,0.548,0.295,1.022,72996.07,11.255,628.008,5.308,7.655,5.588,4424.353,0.041,87.616,0.004,105.387,99496.156,9.911,411.649,3.377,5.853,8.965,5882.106,0.675,8.395,8.74,38.315,0.065,7667.986,48.46,167556.281,6207.762,0.684,4408.328,0.065,1245.716,1339.097,850.173,8.914,1.489,18.255,15107.313,1908.556,2518.027,3838.487,1511.534,308.673,4.061,5.189,13.58,93.752,11066.847,118.033,404.37,12.14,871.204,2500.26,5.322,79.218,4.195,18.958,81.704,17.485,781.931,1.607,349.199,5.32,13.734,303.062,2249.826,0.213,2.405,12.174,469.751,18.296,52.3,12.39,497.08,16.938,0.061,0.04,0.027,6.313,0.081,2.02,110.522,5.554,6.418,17.102,38.556,5.406,5.572,,4.27,1980.15,6.248,2.123,16.173,4.063,12.98,2042.8,2494.08,0.08,79.198,15.879,1.95,0.022,40.526,0.694,0.184,19713.346,1313.821,84.921,2380.453,40.28,15405.106,10.526,1.89,1903.839,2109.134,380.937,60.715,1567.26,0.078,1955.03,13.604,137.577,111.788,1167.95,397.02,69.911,1616.334,-6.18,0.486,9.267,359.994,457.46,-0.248,50.51,12.557,0.213,2.234,73.263,0.003,1006.846,53.09,8.375,895.058,145.871,11805.696,131.264,0.241,14440.99,2941.623,,1559.357,,12.296,0.001,1136.824
China,2006,23048.332,1318054037.0,2.429,17552.789,9489543593984.0,0.116,0.25,0.084,4.927,13.874,3.897,20.503,5.177,1.593,0.282,329.761,103.753,-20.917,21.204,18.977,5135.917,-1358.414,43.902,0.006,0.331,0.682,10.408,44.523,0.882,1.867,3.534,7634.546,612.224,81840.648,0.357,15209.861,2618.945,6.184,0.719,436.559,0.541,0.296,1.059,73325.828,9.928,616.329,5.792,8.008,5.534,4905.367,0.042,93.15,0.004,111.056,105990.484,9.884,470.087,3.722,6.336,9.144,6494.331,0.699,8.718,8.929,40.227,0.068,8351.435,48.248,174380.391,6824.091,0.684,4878.415,0.079,1349.469,1396.412,898.534,5.774,2.815,17.861,16459.682,2174.205,2021.17,4116.769,1746.833,338.924,5.409,3.306,11.157,93.772,11765.831,103.164,446.72,23.82,944.33,2865.72,7.133,93.056,1.882,18.721,82.498,23.009,786.511,7.25,380.531,7.13,9.636,330.631,1513.274,0.249,3.693,6.984,577.838,17.502,90.735,12.951,590.136,22.712,0.068,0.052,0.046,3.875,0.099,1.323,34.029,5.578,9.191,9.823,28.77,5.38,10.562,,8.043,2302.42,6.228,1.914,15.588,5.412,17.297,2364.16,2858.84,0.09,80.344,15.207,3.71,0.03,41.607,0.65,0.206,21612.988,1435.345,39.691,1899.643,44.09,16918.381,13.095,4.989,2168.986,2148.825,449.427,278.282,1008.564,0.129,2253.92,9.612,121.524,114.041,1285.599,435.79,108.086,1636.469,-6.88,0.831,18.072,440.061,501.56,-0.241,37.92,10.262,0.249,2.507,73.404,0.003,1093.108,54.84,12.068,979.067,149.745,12884.437,117.65,0.27,15449.555,3135.185,,1793.675,,9.765,0.001,1239.988
China,2007,25049.576,1325813580.0,2.418,18955.223,10358205972480.0,0.121,0.235,0.088,5.267,14.457,4.184,21.636,5.502,1.446,0.279,311.211,129.515,-20.569,22.146,20.191,5547.083,-1436.465,45.013,0.006,0.336,0.699,7.533,45.413,0.932,2.248,3.654,8169.898,489.217,87130.523,0.388,16137.212,2735.806,6.773,0.704,445.352,0.536,0.291,1.074,73637.047,6.897,470.668,6.162,8.241,4.965,5289.875,0.043,98.115,0.004,116.861,112974.039,9.865,514.981,3.99,6.685,9.335,6983.547,0.718,9.058,9.133,41.377,0.071,8862.956,48.1,181675.125,7294.759,0.674,5393.396,0.098,1478.985,1424.359,927.351,8.717,4.133,17.22,17743.492,2475.114,2001.242,4313.567,2003.826,377.662,7.437,13.287,12.047,93.607,12666.438,132.155,500.71,33.91,1038.312,3281.54,9.863,107.711,0.84,18.252,82.848,23.007,785.125,4.78,424.524,9.86,8.492,366.009,1505.533,0.3,1.278,8.345,710.779,17.152,47.617,13.659,697.847,31.429,0.083,0.053,0.062,18.836,0.125,0.856,38.273,5.72,10.099,8.899,21.187,5.478,15.493,,11.724,2656.7,6.393,1.893,15.258,7.439,23.783,2718.7,3271.23,0.11,80.959,14.788,5.48,0.052,46.862,0.673,0.244,23448.26,1601.315,18.056,1835.273,10.591,18423.914,20.0,4.932,2467.338,2166.881,528.066,196.798,1289.311,0.167,2576.42,8.683,165.971,127.567,1432.734,485.26,132.941,1639.697,-10.31,1.033,25.577,537.852,562.84,-0.315,28.09,12.18,0.301,2.837,73.55,0.003,1211.729,62.13,13.346,1084.161,168.582,13941.528,147.134,0.322,16738.865,3264.112,,2050.59,,11.354,0.001,1372.143
